Record_ID,Year,Region,TV_Users,Mobile_Users,Mobile_Usage_Share_%
5826,2013,North America,171355,38093,18.19
5827,2010,North America,196983,84625,30.05
5828,2017,North America,104951,236062,69.22
5829,2013,Africa,822846,556762,40.36
5830,2016,South America,941882,280298,22.93
5831,2011,Africa,913571,687424,42.94
5832,2011,Asia,618160,786559,55.99
5833,2015,South America,145772,234494,61.67
5834,2011,South America,467359,170470,26.73
5835,2015,Asia,204301,373810,64.66
5836,2011,South America,154973,709229,82.07
5837,2013,Europe,362518,19646,5.14
5838,2016,Asia,425813,593959,58.24
5839,2017,Asia,174500,462923,72.62
5840,2012,Europe,519219,126700,19.62
5841,2018,Africa,701047,35391,4.81
5842,2011,Africa,825925,694182,45.67
5843,2017,Africa,135074,910491,87.08
5844,2017,South America,585512,310016,34.62
5845,2013,Europe,303996,85048,21.86
5846,2010,Asia,807364,170412,17.43
5847,2010,Asia,270346,615893,69.5
5848,2011,Asia,884977,386754,30.41
5849,2018,South America,991706,386703,28.05
5850,2011,South America,830015,669862,44.66
5851,2011,Australia,260537,632060,70.81
5852,2015,Africa,188350,582308,75.56
5853,2016,Australia,302009,271655,47.35
5854,2016,Australia,153361,99543,39.36
5855,2018,South America,497045,817403,62.19
5856,2015,Africa,866702,199448,18.71
5857,2017,Africa,95549,16037,14.37
5858,2015,Asia,438737,715667,61.99
5859,2011,South America,934009,904028,49.18
5860,2010,Africa,665056,954865,58.95
5861,2014,Australia,578615,286610,33.13
5862,2018,Europe,123209,764660,86.12
5863,2017,Europe,206591,806059,79.6
5864,2013,South America,473437,424809,47.29
5865,2014,Asia,911321,585985,39.14
5866,2014,Asia,28409,557437,95.15
5867,2015,Africa,684877,551025,44.58
5868,2012,South America,316677,77854,19.73
5869,2014,Europe,433691,972991,69.17
5870,2011,Australia,505741,559602,52.53
5871,2019,Africa,549615,831719,60.21
5872,2010,Australia,589632,957955,61.9
5873,2010,Africa,800103,867395,52.02
5874,2019,North America,211549,702731,76.86
5875,2016,Australia,626196,165702,20.92
5876,2011,South America,219074,192308,46.75
5877,2013,Australia,60756,830099,93.18
5878,2014,Australia,487038,102214,17.35
5879,2016,Africa,186031,35099,15.87
5880,2011,Europe,473340,107170,18.46
5881,2015,North America,693440,268744,27.93
5882,2010,Australia,820976,224493,21.47
5883,2016,Europe,610635,794108,56.53
5884,2018,Asia,28733,874036,96.82
5885,2014,North America,457427,354779,43.68
5886,2014,North America,968200,179170,15.62
5887,2013,Africa,582381,693233,54.35
5888,2012,Australia,531384,688918,56.45
5889,2018,Asia,901856,201195,18.24
5890,2014,Africa,712402,564806,44.22
5891,2017,South America,194588,62763,24.39
5892,2018,Europe,629883,740076,54.02
5893,2014,Europe,47487,69172,59.29
5894,2019,Africa,393075,747491,65.54
5895,2018,Europe,50849,492492,90.64
5896,2011,Australia,417766,234330,35.93
5897,2018,Europe,780018,779137,49.97
5898,2013,Australia,610688,931254,60.39
5899,2015,South America,663408,677241,50.52
5900,2015,Asia,100930,947110,90.37
5901,2015,North America,846131,288963,25.46
5902,2011,Africa,481376,626301,56.54
5903,2016,Africa,886902,169827,16.07
5904,2015,Australia,734257,35811,4.65
5905,2010,South America,416923,461338,52.53
5906,2011,South America,929428,309841,25.0
5907,2016,North America,891455,595484,40.05
5908,2010,Asia,481399,647388,57.35
5909,2010,Africa,500486,421560,45.72
5910,2010,Australia,301162,30656,9.24
5911,2017,South America,817463,167454,17.0
5912,2013,Africa,206236,172103,45.49
5913,2013,Australia,901417,212421,19.07
5914,2011,Europe,864669,70574,7.55
5915,2010,Africa,777839,470476,37.69
5916,2019,Asia,380570,67529,15.07
5917,2018,Australia,977077,404710,29.29
5918,2016,Asia,551007,421579,43.35
5919,2013,Africa,806150,687172,46.02
5920,2015,Europe,10056,947941,98.95
5921,2011,Asia,253349,116741,31.54
5922,2016,South America,680712,630348,48.08
5923,2011,Australia,521854,17160,3.18
5924,2019,Africa,918175,182415,16.57
5925,2017,Europe,844252,557881,39.79
5926,2017,South America,340827,665644,66.14
5927,2010,Africa,865505,451299,34.27
5928,2017,Europe,753708,178923,19.18
5929,2011,South America,272865,554666,67.03
5930,2015,Asia,485521,673851,58.12
5931,2010,Africa,455185,861932,65.44
5932,2014,Africa,574482,862868,60.03
5933,2016,Asia,711916,797891,52.85
5934,2019,North America,449991,416896,48.09
5935,2010,South America,774743,553593,41.68
5936,2011,Asia,89882,176373,66.24
5937,2016,Africa,443099,698052,61.17
5938,2015,South America,938415,704707,42.89
5939,2012,South America,731155,158261,17.79
5940,2019,North America,161944,672955,80.6
5941,2011,Africa,215399,487364,69.35
5942,2019,Europe,83072,74370,47.24
5943,2013,North America,658207,274065,29.4
5944,2012,North America,358112,637564,64.03
5945,2016,Europe,763646,268741,26.03
5946,2017,Europe,903683,12387,1.35
5947,2011,North America,54537,348410,86.47
5948,2019,South America,643542,352510,35.39
5949,2016,Asia,533273,241372,31.16
5950,2017,Asia,944364,14825,1.55
5951,2015,North America,998323,15282,1.51
5952,2015,South America,433959,941373,68.45
5953,2019,Europe,970063,520407,34.92
5954,2010,Australia,241735,25451,9.53
5955,2013,North America,82941,262622,76.0
5956,2010,Africa,173277,772294,81.67
5957,2013,South America,755304,683265,47.5
5958,2011,Africa,27645,765015,96.51
5959,2014,Africa,122661,143770,53.96
5960,2019,North America,475075,947500,66.6
5961,2018,South America,343617,682252,66.5
5962,2019,Africa,847166,792586,48.34
5963,2012,South America,512550,582356,53.19
5964,2017,Asia,695791,768974,52.5
5965,2012,Australia,924137,606014,39.6
5966,2015,Africa,595202,875134,59.52
5967,2013,Africa,27882,912394,97.03
5968,2017,South America,887292,432905,32.79
5969,2015,Australia,219611,242198,52.45
5970,2017,Asia,970850,41604,4.11
5971,2010,Africa,231714,124751,35.0
5972,2015,North America,154051,341601,68.92
5973,2010,South America,110513,366671,76.84
5974,2010,South America,390895,944747,70.73
5975,2017,Africa,54828,578075,91.34
5976,2016,Asia,672588,437531,39.41
5977,2012,Africa,215908,304179,58.49
5978,2015,Europe,130354,569132,81.36
5979,2018,Africa,870649,515482,37.19
5980,2016,Australia,116500,288964,71.27
5981,2012,Australia,870235,229077,20.84
5982,2015,Europe,605196,318820,34.5
5983,2013,Australia,311062,767321,71.15
5984,2012,Australia,938424,322058,25.55
5985,2018,North America,255377,666095,72.29
5986,2019,South America,562073,344894,38.03
5987,2011,Australia,265333,33968,11.35
5988,2010,South America,354901,316768,47.16
5989,2011,Asia,952682,374542,28.22
5990,2016,Africa,895922,590034,39.71
5991,2019,North America,606285,342408,36.09
5992,2010,Europe,748761,134458,15.22
5993,2015,Asia,271372,832929,75.43
5994,2016,North America,906200,410457,31.17
5995,2018,North America,810484,748356,48.01
5996,2017,Europe,761266,217080,22.19
5997,2015,Europe,213940,726999,77.26
5998,2012,South America,845815,551345,39.46
5999,2017,Africa,927831,321844,25.75
6000,2016,Asia,884733,789176,47.15
6001,2012,Africa,605063,548720,47.56
6002,2018,Asia,780997,595776,43.27
6003,2011,North America,85614,633487,88.09
6004,2012,Australia,672398,553241,45.14
6005,2011,Australia,280192,266039,48.7
6006,2010,Europe,759567,223905,22.77
6007,2013,Europe,287098,125864,30.48
6008,2014,North America,241673,508793,67.8
6009,2015,North America,269407,737592,73.25
6010,2014,Asia,257067,39347,13.27
6011,2010,North America,460757,555537,54.66
6012,2012,Asia,448687,456674,50.44
6013,2010,Africa,209387,226265,51.94
6014,2014,Europe,384154,491712,56.14
6015,2014,Europe,285369,123346,30.18
6016,2015,Australia,639910,975172,60.38
6017,2017,Australia,501293,879874,63.71
6018,2019,Europe,941035,902213,48.95
6019,2010,Africa,736231,406018,35.55
6020,2013,Africa,805962,897858,52.7
6021,2019,South America,986539,645374,39.55
6022,2010,Asia,559079,766120,57.81
6023,2018,Australia,640094,290177,31.19
6024,2016,Asia,787574,569376,41.96
6025,2016,Australia,667009,643289,49.09
6026,2014,South America,940976,813959,46.38
6027,2016,Europe,471614,939468,66.58
6028,2011,Asia,100721,313149,75.66
6029,2013,Australia,37134,750594,95.29
6030,2016,Asia,731813,276550,27.43
6031,2012,Europe,939948,454977,32.62
6032,2011,North America,182193,104538,36.46
6033,2019,Australia,227129,465563,67.21
6034,2011,North America,263107,738487,73.73
6035,2010,South America,401470,144191,26.43
6036,2014,Africa,572505,781448,57.72
6037,2015,Asia,425282,68935,13.95
6038,2015,Australia,533253,788247,59.65
6039,2018,Asia,665355,68327,9.31
6040,2013,South America,733707,980253,57.19
6041,2010,South America,570477,855526,59.99
6042,2015,Asia,128903,752769,85.38
6043,2014,Australia,204549,111815,35.34
6044,2019,Europe,176561,374276,67.95
6045,2015,Europe,823716,354629,30.1
6046,2012,Africa,34698,935155,96.42
6047,2011,Asia,971164,954400,49.56
6048,2015,Asia,291781,107196,26.87
6049,2010,Australia,189096,117396,38.3
6050,2016,Asia,856837,20370,2.32
6051,2016,Australia,857737,840984,49.51
6052,2019,Asia,829988,635363,43.36
6053,2016,South America,92176,409993,81.64
6054,2019,North America,210633,665473,75.96
6055,2010,Asia,917076,403747,30.57
6056,2013,North America,631300,675074,51.68
6057,2016,Europe,213349,668770,75.81
6058,2018,Africa,13654,609060,97.81
6059,2014,Europe,515100,654815,55.97
6060,2011,Asia,836860,296752,26.18
6061,2016,Australia,504771,280468,35.72
6062,2019,Europe,664102,610983,47.92
6063,2010,South America,965540,961998,49.91
6064,2016,North America,709909,326366,31.49
6065,2015,Australia,891811,706345,44.2
6066,2016,Australia,75355,631931,89.35
6067,2019,Asia,727479,962920,56.96
6068,2012,South America,492312,762731,60.77
6069,2012,North America,56257,317744,84.96
6070,2016,South America,647723,19453,2.92
6071,2011,Europe,115866,110369,48.79
6072,2010,Asia,943491,431137,31.36
6073,2018,Australia,264559,338613,56.14
6074,2018,Australia,948314,106544,10.1
6075,2016,Europe,816743,207658,20.27
6076,2016,Australia,122695,821824,87.01
6077,2012,Africa,850910,173249,16.92
6078,2019,Asia,175992,720542,80.37
6079,2011,Europe,543026,268155,33.06
6080,2016,Asia,869856,770780,46.98
6081,2018,North America,858664,522947,37.85
6082,2010,Asia,380544,68081,15.18
6083,2013,Asia,277618,884819,76.12
6084,2015,North America,69026,414322,85.72
6085,2016,Europe,76024,62754,45.22
6086,2019,Asia,60974,16878,21.68
6087,2016,South America,951648,535080,35.99
6088,2019,Asia,277766,21367,7.14
6089,2011,Europe,455489,573019,55.71
6090,2013,Australia,369510,281691,43.26
6091,2014,North America,767438,896121,53.87
6092,2010,Australia,49214,562856,91.96
6093,2010,Europe,627472,530480,45.81
6094,2019,Africa,783500,335051,29.95
6095,2012,Australia,370377,584500,61.21
6096,2019,Asia,199065,707691,78.05
6097,2012,Asia,690583,860811,55.49
6098,2017,North America,294009,669498,69.49
6099,2018,Asia,215180,912269,80.91
6100,2010,South America,509353,188184,26.98
6101,2011,South America,991153,214301,17.78
6102,2019,Australia,53026,152466,74.2
6103,2011,Europe,99037,361556,78.5
6104,2013,North America,462423,704455,60.37
6105,2011,Africa,692226,930857,57.35
6106,2016,Australia,415632,529038,56.0
6107,2018,Europe,35775,449348,92.63
6108,2016,North America,956584,861496,47.38
6109,2015,North America,735783,589409,44.48
6110,2019,Australia,553662,287349,34.17
6111,2010,Europe,330595,669988,66.96
6112,2019,Europe,455815,586888,56.29
6113,2018,Asia,878573,367670,29.5
6114,2014,Africa,549972,834527,60.28
6115,2014,South America,558290,627447,52.92
6116,2015,Asia,625839,135590,17.81
6117,2018,North America,402848,68844,14.6
6118,2017,Africa,950476,712409,42.84
6119,2017,Africa,469369,555721,54.21
6120,2017,Europe,449620,255828,36.26
6121,2010,Africa,504090,102060,16.84
6122,2010,Australia,16309,153165,90.38
6123,2017,Africa,356819,783556,68.71
6124,2014,North America,864758,288828,25.04
6125,2018,Australia,17826,779651,97.76
6126,2011,Australia,153206,725681,82.57
6127,2018,Asia,685053,131485,16.1
6128,2017,Africa,131840,225592,63.11
6129,2018,Europe,669414,585593,46.66
6130,2013,Asia,787104,465241,37.15
6131,2010,Europe,531228,155979,22.7
6132,2010,Africa,681450,850489,55.52
6133,2014,Asia,640273,940425,59.49
6134,2011,Africa,287713,95938,25.01
6135,2017,North America,959731,712154,42.6
6136,2019,Asia,540796,340762,38.65
6137,2014,Europe,944112,606898,39.13
6138,2014,North America,99059,301474,75.27
6139,2011,South America,217041,420839,65.97
6140,2016,Europe,107475,463493,81.18
6141,2017,Africa,664735,512080,43.51
6142,2019,Europe,927251,403675,30.33
6143,2010,South America,644936,136908,17.51
6144,2011,Europe,34520,919102,96.38
6145,2019,North America,480640,599325,55.49
6146,2013,Australia,827364,913746,52.48
6147,2014,Europe,29734,456131,93.88
6148,2011,Asia,865795,983676,53.19
6149,2010,South America,846987,602625,41.57
6150,2018,Europe,259972,38831,13.0
6151,2010,South America,812689,682207,45.64
6152,2013,Australia,697554,797429,53.34
6153,2011,North America,237926,687385,74.29
6154,2013,Asia,682153,894347,56.73
6155,2017,Africa,437900,336928,43.48
6156,2017,Europe,365694,409600,52.83
6157,2018,North America,271894,875191,76.3
6158,2014,South America,849651,844499,49.85
6159,2016,Australia,930363,283342,23.35
6160,2012,South America,311984,699806,69.17
6161,2019,Australia,369536,543670,59.53
6162,2013,Australia,331471,558408,62.75
6163,2019,North America,123827,438681,77.99
6164,2018,Europe,569107,299094,34.45
6165,2019,Africa,619909,264816,29.93
6166,2019,Europe,476966,921888,65.9
6167,2010,Asia,635560,891936,58.39
6168,2011,Europe,575992,340606,37.16
6169,2014,Australia,469353,287879,38.02
6170,2012,Australia,856811,941727,52.36
6171,2011,Asia,689678,640134,48.14
6172,2010,South America,615275,637021,50.87
6173,2019,Australia,991460,156434,13.63
6174,2012,Asia,383705,908667,70.31
6175,2010,Australia,801706,836418,51.06
6176,2010,Africa,945730,33409,3.41
6177,2010,Australia,446850,471149,51.32
6178,2017,North America,892894,126909,12.44
6179,2012,Asia,992005,614275,38.24
6180,2010,Europe,776032,277958,26.37
6181,2016,Asia,815478,163960,16.74
6182,2019,South America,84210,476274,84.98
6183,2012,Australia,128724,556457,81.21
6184,2017,Asia,749919,462342,38.14
6185,2013,Africa,425126,786267,64.91
6186,2013,Asia,939007,358062,27.61
6187,2014,Africa,58392,520707,89.92
6188,2015,Australia,595760,531296,47.14
6189,2016,Europe,253746,746484,74.63
6190,2013,Australia,80904,448343,84.71
6191,2017,South America,885495,943266,51.58
6192,2015,North America,317479,156649,33.04
6193,2010,Europe,32487,555219,94.47
6194,2010,Europe,570881,987806,63.37
6195,2018,North America,85927,85506,49.88
6196,2019,Asia,282018,180350,39.01
6197,2015,Australia,851254,461385,35.15
6198,2019,Asia,63948,226653,77.99
6199,2017,Asia,13608,778669,98.28
6200,2016,Australia,105987,222527,67.74
6201,2015,South America,115182,465991,80.18
6202,2013,Europe,240394,644153,72.82
6203,2016,Africa,457717,889639,66.03
6204,2018,North America,981416,976707,49.88
6205,2019,Europe,561834,671418,54.44
6206,2019,Asia,912431,513073,35.99
6207,2016,North America,511130,341195,40.03
6208,2010,Africa,110804,268514,70.79
6209,2019,Europe,471419,78866,14.33
6210,2018,Europe,858928,918611,51.68
6211,2013,South America,851618,634266,42.69
6212,2012,Europe,707706,720540,50.45
6213,2013,Europe,146302,971329,86.91
6214,2013,Africa,560008,84514,13.11
6215,2019,Africa,315167,354619,52.95
6216,2011,North America,440818,680624,60.69
6217,2010,Asia,77082,560903,87.92
6218,2019,Africa,25050,959669,97.46
6219,2010,North America,385497,647186,62.67
6220,2017,Europe,192387,394624,67.23
6221,2011,North America,324308,445938,57.9
6222,2019,North America,138470,700240,83.49
6223,2014,North America,826566,225202,21.41
6224,2013,Australia,156712,877491,84.85
6225,2017,North America,464887,273845,37.07
6226,2011,Africa,24284,69430,74.09
6227,2019,Australia,594814,501510,45.74
6228,2018,Asia,406639,635304,60.97
6229,2016,North America,38577,327759,89.47
6230,2016,South America,656155,102519,13.51
6231,2010,Europe,795367,778323,49.46
6232,2011,Europe,390391,311381,44.37
6233,2013,Australia,331044,568666,63.21
6234,2013,Europe,881038,686096,43.78
6235,2012,Europe,995372,671703,40.29
6236,2016,Australia,278210,550085,66.41
6237,2017,Europe,748936,326001,30.33
6238,2011,North America,786827,641911,44.93
6239,2013,Asia,376486,359555,48.85
6240,2012,Australia,461104,969368,67.77
6241,2011,South America,18583,182195,90.74
6242,2015,Australia,310201,740224,70.47
6243,2013,Africa,163676,339705,67.48
6244,2015,South America,298708,664884,69.0
6245,2011,Africa,333573,665465,66.61
6246,2013,Australia,895032,629194,41.28
6247,2015,Africa,622681,96379,13.4
6248,2014,South America,912206,815908,47.21
6249,2012,North America,38941,729507,94.93
6250,2017,Australia,983015,183184,15.71
6251,2016,Australia,529357,320754,37.73
6252,2012,Europe,310106,469450,60.22
6253,2015,Australia,179645,890411,83.21
6254,2013,Australia,917842,709590,43.6
6255,2014,North America,428908,575994,57.32
6256,2014,Europe,592708,900807,60.31
6257,2016,Asia,616703,599320,49.29
6258,2014,Africa,176835,182992,50.86
6259,2012,South America,878445,685235,43.82
6260,2019,Asia,711040,340977,32.41
6261,2014,Europe,653300,193201,22.82
6262,2016,North America,671753,75744,10.13
6263,2014,South America,130198,685060,84.03
